,DATETIME,HB_HOUSTON (DALMP),GR_ERCOT (WIND_RTI),GR_PANHANDLE (WIND_RTI),GR_COASTAL (WIND_RTI),GR_SOUTH (WIND_RTI),GR_NORTH (WIND_RTI),GR_WEST (WIND_RTI),WZ_ERCOT (RTLOAD),WZ_Coast (RTLOAD),WZ_East (RTLOAD),WZ_FarWest (RTLOAD),WZ_North (RTLOAD),WZ_NorthCentral (RTLOAD),WZ_SouthCentral (RTLOAD),WZ_Southern (RTLOAD),WZ_West (RTLOAD),TX - El Paso/Intl (TEMP_F),TX - Houston/Intercontinental (TEMP_F),ERCOT (GEN_RESOURCE),Henry (GASPRICE),HOURENDING,MARKETDAY,PEAKTYPE,MONTH,YEAR
106,2020-10-04 11:00:00,14.74,1825.47,303.18,83.3,168.33,149.11,1121.55,37301.82,11179.6,1323.31,3376.09,836.99,10596.03,5773.98,3150.52,1065.3,73.0,77.0,46820.4,1.331,11,10/04/2020,,OCTOBER,2020
107,2020-10-04 12:00:00,16.36,1835.84,304.52,173.18,205.12,220.64,932.38,39915.15,12044.95,1411.62,3435.87,853.03,11224.5,6327.36,3481.72,1136.1,75.9,79.0,47806.7,1.331,12,10/04/2020,,OCTOBER,2020
108,2020-10-04 13:00:00,17.9,2230.82,373.03,237.86,271.72,282.47,1065.74,42413.88,12896.71,1485.63,3493.84,873.52,11776.79,6908.57,3778.46,1200.36,79.0,81.0,48288.3,1.331,13,10/04/2020,,OCTOBER,2020
109,2020-10-04 14:00:00,19.33,2534.32,602.41,297.98,244.56,335.07,1054.3,44765.62,13724.76,1545.93,3566.48,894.07,12272.11,7462.47,4044.48,1255.31,82.9,82.9,48925.5,1.331,14,10/04/2020,,OCTOBER,2020
110,2020-10-04 15:00:00,21.49,2544.64,784.26,335.03,193.49,319.96,911.9,46770.31,14439.9,1589.86,3630.98,918.16,12669.14,7963.54,4248.83,1309.9,84.0,84.9,49694.9,1.331,15,10/04/2020,,OCTOBER,2020
111,2020-10-04 16:00:00,28.58,2724.48,1021.87,356.73,229.68,279.35,836.85,48230.93,14888.37,1624.32,3674.52,945.01,13000.46,8378.82,4354.1,1365.34,86.0,82.9,50583.7,1.331,16,10/04/2020,,OCTOBER,2020
112,2020-10-04 17:00:00,29.34,3034.6,1345.56,369.63,257.13,225.4,836.88,49016.96,15017.65,1642.43,3697.03,973.02,13196.14,8654.7,4402.74,1433.26,86.0,82.9,50706.1,1.331,17,10/04/2020,,OCTOBER,2020
113,2020-10-04 18:00:00,27.2,3379.61,1676.49,367.14,264.53,192.62,878.83,48874.74,14802.77,1653.1,3711.08,973.19,13200.26,8714.84,4355.34,1464.14,84.9,82.0,50576.0,1.331,18,10/04/2020,,OCTOBER,2020
114,2020-10-04 19:00:00,22.23,4200.48,2039.93,358.53,356.29,185.64,1260.09,47689.88,14389.09,1623.13,3677.76,930.57,12828.63,8554.47,4201.64,1484.61,82.0,75.0,49034.9,1.331,19,10/04/2020,,OCTOBER,2020
115,2020-10-04 20:00:00,20.88,5674.05,2367.22,249.77,547.2,224.53,2285.33,46854.76,14227.53,1620.98,3638.52,921.32,12601.79,8327.62,4032.83,1484.18,79.0,72.0,48947.0,1.331,20,10/04/2020,,OCTOBER,2020
116,2020-10-04 21:00:00,16.96,8036.17,2508.94,148.75,1035.56,339.18,4003.74,45588.52,13818.74,1599.91,3590.92,913.76,12266.96,8022.51,3892.61,1483.11,73.9,72.0,50446.0,1.331,21,10/04/2020,,OCTOBER,2020
117,2020-10-04 22:00:00,14.62,10094.77,2502.49,128.81,1395.23,449.57,5618.67,43264.31,13174.65,1515.87,3539.45,873.26,11552.3,7533.48,3653.22,1422.06,73.0,70.0,50864.9,1.331,22,10/04/2020,,OCTOBER,2020
118,2020-10-04 23:00:00,12.6,11096.56,2507.13,99.61,1395.72,504.9,6589.2,40411.17,12448.48,1404.13,3476.89,819.25,10647.99,6898.73,3378.86,1336.83,72.0,71.1,50057.6,1.331,23,10/04/2020,,OCTOBER,2020
119,2020-10-05 00:00:00,11.04,11887.94,2509.29,61.2,1318.43,503.75,7495.27,37443.18,11668.38,1266.29,3435.25,784.42,9692.17,6263.42,3100.38,1232.88,70.0,71.1,48437.4,1.331,24,10/04/2020,,OCTOBER,2020
120,2020-10-05 01:00:00,9.36,12743.56,2510.77,103.97,1366.98,445.36,8316.48,34987.46,10970.71,1161.67,3434.73,759.67,8960.59,5696.54,2865.95,1137.61,70.0,69.1,46874.6,1.331,1,10/05/2020,,OCTOBER,2020
121,2020-10-05 02:00:00,6.86,12938.78,2524.71,105.6,1397.23,448.93,8462.31,33384.42,10554.83,1085.92,3365.99,735.89,8514.65,5305.86,2703.48,1117.8,66.9,68.0,45072.2,1.331,2,10/05/2020,,OCTOBER,2020
122,2020-10-05 03:00:00,5.72,12158.49,2472.79,104.43,1122.5,474.27,7984.5,32429.72,10262.66,1091.53,3360.95,718.11,8267.23,5047.93,2592.14,1089.17,66.0,68.0,44821.9,1.331,3,10/05/2020,,OCTOBER,2020
123,2020-10-05 04:00:00,5.69,11750.56,2522.07,70.63,1080.91,539.91,7537.04,31922.18,10156.08,1098.84,3372.81,702.83,8159.29,4866.53,2533.32,1032.48,62.1,66.9,44211.9,1.331,4,10/05/2020,,OCTOBER,2020
124,2020-10-05 05:00:00,7.67,11825.49,2531.62,42.15,1047.31,606.51,7597.9,32156.23,10247.13,1127.67,3370.06,714.9,8302.05,4847.12,2523.56,1023.74,63.0,66.9,43674.2,1.331,5,10/05/2020,,OCTOBER,2020
125,2020-10-05 06:00:00,9.99,11666.91,2542.57,39.77,882.59,570.83,7631.15,33436.47,10613.31,1186.77,3353.53,742.18,8792.38,5064.55,2606.46,1077.29,62.1,66.0,43020.5,1.331,6,10/05/2020,,OCTOBER,2020
126,2020-10-05 07:00:00,12.06,11200.95,2517.01,30.1,626.67,543.82,7483.35,35803.96,11119.63,1317.81,3378.7,802.38,9719.56,5505.09,2787.3,1173.5,62.1,66.0,47060.2,1.331,7,10/05/2020,,OCTOBER,2020
127,2020-10-05 08:00:00,11.84,11470.21,2514.44,46.27,780.95,596.36,7532.19,37168.56,11357.73,1377.37,3416.17,827.47,10297.56,5765.31,2921.46,1205.48,59.0,66.0,47437.5,1.331,8,10/05/2020,,OCTOBER,2020
128,2020-10-05 09:00:00,11.34,11204.5,2503.39,64.59,845.91,503.92,7286.69,37929.78,11609.54,1387.36,3455.02,846.54,10571.43,5890.12,3031.63,1138.15,69.1,66.9,48353.7,1.331,9,10/05/2020,,OCTOBER,2020
129,2020-10-05 10:00:00,12.0,8892.76,2477.86,4.19,536.77,308.16,5565.78,39132.33,12061.12,1418.85,3385.33,902.36,10902.63,6130.14,3230.17,1101.72,71.1,69.1,50151.0,1.331,10,10/05/2020,,OCTOBER,2020
130,2020-10-05 11:00:00,12.68,8498.36,2462.01,0.0,437.36,248.83,5350.16,40606.7,12343.61,1465.78,3515.31,901.4,11310.69,6441.36,3498.93,1129.63,77.0,73.0,52332.9,1.331,11,10/05/2020,,OCTOBER,2020
131,2020-10-05 12:00:00,14.21,8581.71,2457.26,2.17,186.62,227.09,5708.57,42533.94,12979.61,1510.89,3568.82,906.55,11672.84,6851.51,3850.76,1192.96,80.1,75.0,51874.6,1.331,12,10/05/2020,,OCTOBER,2020
132,2020-10-05 13:00:00,12.95,8334.71,2347.63,36.24,226.28,210.87,5513.69,44702.3,13697.27,1586.33,3650.81,924.59,12084.71,7331.79,4167.36,1259.44,84.9,80.1,52412.0,1.331,13,10/05/2020,,OCTOBER,2020
133,2020-10-05 14:00:00,14.7,7842.36,1859.73,86.62,203.85,210.82,5481.34,47039.14,14492.02,1701.02,3731.15,937.22,12566.86,7857.64,4427.36,1325.86,90.0,82.0,53533.7,1.331,14,10/05/2020,,OCTOBER,2020
134,2020-10-05 15:00:00,17.48,7345.1,1353.42,144.88,277.89,216.03,5352.88,49087.68,15083.71,1791.04,3835.44,941.63,13050.78,8360.8,4644.27,1380.02,91.0,81.0,53295.2,1.331,15,10/05/2020,,OCTOBER,2020
135,2020-10-05 16:00:00,24.18,6807.15,1096.0,184.74,137.56,210.01,5178.84,50700.54,15439.48,1805.82,3885.3,965.36,13587.9,8787.95,4778.78,1449.94,91.9,82.0,53446.0,1.331,16,10/05/2020,,OCTOBER,2020
136,2020-10-05 17:00:00,29.91,7042.44,891.31,261.62,228.78,243.56,5417.17,51588.4,15575.48,1804.43,3930.47,977.23,13981.24,9042.04,4777.65,1499.85,91.9,82.0,54009.3,1.331,17,10/05/2020,,OCTOBER,2020
137,2020-10-05 18:00:00,21.66,7725.77,773.56,347.11,233.63,265.84,6105.63,51906.62,15421.5,1823.26,3977.35,967.86,14217.29,9240.7,4731.96,1526.69,90.0,81.0,53573.4,1.331,18,10/05/2020,,OCTOBER,2020
138,2020-10-05 19:00:00,18.81,8699.8,832.82,394.31,486.27,324.69,6661.71,50316.32,14723.78,1768.8,4015.27,914.04,13882.45,9001.06,4537.66,1473.27,84.0,75.0,52114.2,1.331,19,10/05/2020,,OCTOBER,2020
139,2020-10-05 20:00:00,18.02,11159.01,1306.38,376.84,872.07,566.53,8037.19,48992.19,14360.69,1740.57,3999.02,913.86,13611.31,8614.15,4351.65,1400.95,80.1,72.0,52856.5,1.331,20,10/05/2020,,OCTOBER,2020
140,2020-10-05 21:00:00,14.8,14107.79,2019.83,378.06,976.02,761.54,9972.34,47510.3,13886.24,1650.12,3884.51,922.85,13244.27,8254.82,4213.89,1453.6,78.1,71.1,54209.9,1.331,21,10/05/2020,,OCTOBER,2020
141,2020-10-05 22:00:00,12.71,15350.54,2323.75,451.56,1531.93,844.55,10198.75,44954.36,13163.23,1544.32,3808.61,880.19,12511.83,7698.34,3958.35,1389.5,73.9,68.0,55609.3,1.331,22,10/05/2020,,OCTOBER,2020
142,2020-10-05 23:00:00,11.58,15091.92,2183.31,428.2,1918.65,862.18,9699.58,41688.66,12318.2,1426.8,3757.04,809.44,11447.26,7008.63,3659.11,1262.18,75.0,64.9,54769.9,1.331,23,10/05/2020,,OCTOBER,2020
143,2020-10-06 00:00:00,11.37,15217.24,2178.5,395.95,2063.06,902.95,9676.78,38427.37,11447.78,1295.24,3716.85,743.39,10428.25,6316.26,3349.65,1129.95,68.0,64.9,51839.1,1.331,24,10/05/2020,,OCTOBER,2020
144,2020-10-06 01:00:00,9.88,14835.98,2162.99,361.31,2119.93,893.84,9297.91,35869.53,10755.41,1165.97,3681.79,694.24,9647.25,5777.37,3100.87,1046.63,70.0,64.9,47580.4,1.918,1,10/06/2020,,OCTOBER,2020
145,2020-10-06 02:00:00,8.59,14345.47,1800.9,295.68,2181.97,892.21,9174.71,34162.89,10284.84,1133.64,3640.22,661.17,9119.17,5404.62,2933.52,985.71,66.9,64.0,46859.6,1.918,2,10/06/2020,,OCTOBER,2020
146,2020-10-06 03:00:00,7.85,13561.66,1350.65,208.38,1952.96,843.26,9206.41,33015.85,10004.47,1084.15,3625.32,637.38,8774.17,5139.24,2810.49,940.62,66.9,63.0,45382.5,1.918,3,10/06/2020,,OCTOBER,2020
147,2020-10-06 04:00:00,7.91,12601.46,925.72,86.95,1621.18,824.53,9143.08,32448.9,9865.1,1086.68,3605.23,620.92,8616.66,5013.37,2743.7,897.23,63.0,63.0,44226.4,1.918,4,10/06/2020,,OCTOBER,2020
148,2020-10-06 05:00:00,9.52,11387.34,555.41,17.44,1376.67,799.19,8638.63,32556.76,9926.68,1104.91,3600.37,625.97,8688.64,5011.84,2736.63,861.71,62.1,63.0,44193.2,1.918,5,10/06/2020,,OCTOBER,2020
149,2020-10-06 06:00:00,12.15,10185.31,366.6,0.9,1258.82,772.32,7786.67,33728.27,10287.1,1167.25,3648.65,654.92,9135.77,5204.14,2799.47,830.97,60.1,62.1,44245.3,1.918,6,10/06/2020,,OCTOBER,2020
150,2020-10-06 07:00:00,15.83,9850.78,824.2,1.63,1161.53,725.42,7138.0,36060.58,10831.67,1262.54,3656.83,732.49,9996.09,5717.97,2954.7,908.3,60.1,61.0,47658.2,1.918,7,10/06/2020,,OCTOBER,2020
151,2020-10-06 08:00:00,15.01,8715.04,1160.71,5.91,1040.75,675.8,5831.87,37437.3,11086.86,1318.05,3650.3,764.21,10529.09,6089.13,3034.79,964.86,62.1,61.0,47653.5,1.918,8,10/06/2020,,OCTOBER,2020
152,2020-10-06 09:00:00,15.5,6419.97,1147.04,16.34,789.28,596.8,3870.51,38239.75,11352.43,1377.72,3676.19,774.83,10783.09,6199.29,3114.8,961.4,68.0,66.0,48511.3,1.918,9,10/06/2020,,OCTOBER,2020
153,2020-10-06 10:00:00,14.75,3282.71,842.87,7.0,450.74,305.6,1676.5,39701.06,11901.69,1425.38,3637.52,842.68,11196.7,6386.67,3319.39,991.03,71.1,71.1,51832.8,1.918,10,10/06/2020,,OCTOBER,2020
154,2020-10-06 11:00:00,16.3,2044.58,479.89,2.81,396.35,226.2,939.33,41750.72,12589.76,1470.56,3671.62,895.21,11800.62,6662.47,3612.19,1048.28,78.1,75.9,51815.3,1.918,11,10/06/2020,,OCTOBER,2020
155,2020-10-06 12:00:00,17.62,1630.33,573.74,5.64,241.42,179.98,629.55,44191.99,13340.93,1431.93,3721.98,930.62,12518.13,7124.45,3976.11,1147.83,82.0,80.1,52828.3,1.918,12,10/06/2020,,OCTOBER,2020
156,2020-10-06 13:00:00,20.24,1349.82,632.5,36.57,84.74,77.18,518.83,47060.68,14110.13,1497.42,3775.59,956.24,13451.19,7684.3,4312.52,1273.29,86.0,82.9,54305.1,1.918,13,10/06/2020,,OCTOBER,2020
157,2020-10-06 14:00:00,26.37,1281.57,485.83,151.3,77.16,11.12,556.16,49934.28,14850.67,1577.44,3855.82,1003.69,14452.61,8249.05,4577.31,1367.7,89.1,84.0,55746.4,1.918,14,10/06/2020,,OCTOBER,2020
158,2020-10-06 15:00:00,32.49,1540.95,370.38,331.57,151.82,3.83,683.35,52659.12,15515.68,1739.35,3937.73,1039.16,15460.21,8790.79,4745.55,1430.65,90.0,86.0,57425.6,1.918,15,10/06/2020,,OCTOBER,2020
159,2020-10-06 16:00:00,41.5,1848.07,272.19,501.27,212.04,10.88,851.69,54681.36,15844.26,1892.33,4027.24,1070.34,16291.02,9243.1,4850.2,1462.87,90.0,87.1,58317.3,1.918,16,10/06/2020,,OCTOBER,2020
160,2020-10-06 17:00:00,46.11,2163.91,212.22,626.62,262.06,30.43,1032.58,55933.94,16021.6,1953.9,4073.29,1089.11,16917.95,9527.33,4860.78,1489.98,93.0,87.1,58283.9,1.918,17,10/06/2020,,OCTOBER,2020
161,2020-10-06 18:00:00,35.55,2514.95,205.52,822.67,235.82,46.76,1204.18,55595.98,15759.6,1938.22,4078.93,1077.24,16918.81,9581.94,4741.35,1499.9,91.0,82.9,58388.3,1.918,18,10/06/2020,,OCTOBER,2020
162,2020-10-06 19:00:00,28.03,2967.43,420.11,757.29,279.31,116.87,1393.85,53512.29,15005.53,1863.98,4024.06,1032.47,16313.83,9284.86,4502.22,1485.34,84.9,79.0,56778.9,1.918,19,10/06/2020,,OCTOBER,2020
163,2020-10-06 20:00:00,25.08,4098.81,965.29,392.96,671.09,239.48,1829.99,51749.42,14532.99,1814.85,3948.31,1000.77,15805.51,8891.67,4326.6,1428.72,82.9,73.9,56132.5,1.918,20,10/06/2020,,OCTOBER,2020
164,2020-10-06 21:00:00,18.33,6292.97,1724.44,319.73,1038.82,470.5,2739.48,49784.1,13986.64,1760.14,3867.36,982.87,15146.83,8492.64,4183.01,1364.61,80.1,69.1,55272.1,1.918,21,10/06/2020,,OCTOBER,2020
165,2020-10-06 22:00:00,15.41,8141.57,2108.58,260.82,1326.21,652.63,3793.33,46872.8,13253.4,1651.61,3783.21,931.33,14110.28,7894.31,3926.76,1321.9,70.0,68.0,56146.5,1.918,22,10/06/2020,,OCTOBER,2020
166,2020-10-06 23:00:00,13.94,9109.21,2218.86,214.65,1336.55,681.14,4658.01,43448.73,12429.47,1522.85,3740.51,846.88,12889.51,7186.92,3634.35,1198.23,70.0,68.0,53046.8,1.918,23,10/06/2020,,OCTOBER,2020
167,2020-10-07 00:00:00,11.67,9669.89,2137.92,137.45,1240.29,649.4,5504.83,40218.52,11609.23,1356.86,3701.49,783.95,11784.81,6525.73,3359.0,1097.45,70.0,63.0,53297.9,1.918,24,10/06/2020,,OCTOBER,2020
168,2020-10-07 01:00:00,11.4,10393.89,2096.85,124.22,1205.44,651.44,6315.94,37170.02,10831.55,1240.55,3666.51,727.02,10730.43,5882.21,3080.62,1011.13,69.1,62.1,51802.0,1.893,1,10/07/2020,,OCTOBER,2020
169,2020-10-07 02:00:00,9.86,10606.2,2132.32,125.68,1135.17,661.99,6551.04,35263.3,10341.82,1178.13,3642.42,700.45,10081.83,5475.06,2906.63,936.96,66.0,63.0,50378.7,1.893,2,10/07/2020,,OCTOBER,2020
170,2020-10-07 03:00:00,8.58,10170.82,2215.82,148.48,961.35,709.66,6135.51,33925.47,10024.03,1110.59,3618.87,686.73,9593.34,5189.26,2783.63,919.02,64.9,60.1,50411.8,1.893,3,10/07/2020,,OCTOBER,2020
171,2020-10-07 04:00:00,8.13,9376.1,2108.81,110.64,769.2,643.36,5744.09,33133.5,9871.12,1067.65,3586.05,673.54,9304.42,5035.34,2699.65,895.73,63.0,59.0,49803.4,1.893,4,10/07/2020,,OCTOBER,2020
172,2020-10-07 05:00:00,9.35,8681.23,2115.14,72.77,592.56,633.6,5267.16,33159.43,9901.62,1114.69,3531.75,681.64,9308.75,5031.85,2683.26,905.86,61.0,62.1,49284.7,1.893,5,10/07/2020,,OCTOBER,2020
173,2020-10-07 06:00:00,11.29,8241.13,2079.42,119.03,474.71,581.0,4986.97,34185.41,10216.01,1127.3,3482.33,701.45,9722.61,5224.82,2741.95,968.93,60.1,60.1,49736.3,1.893,6,10/07/2020,,OCTOBER,2020
174,2020-10-07 07:00:00,14.22,8032.03,2081.81,195.19,427.96,561.13,4765.94,36432.96,10778.63,1296.16,3469.62,763.48,10561.17,5588.39,2896.26,1079.26,57.9,59.0,52391.0,1.893,7,10/07/2020,,OCTOBER,2020
175,2020-10-07 08:00:00,13.26,7827.02,2149.13,285.11,339.75,528.39,4524.64,37715.17,11049.92,1349.64,3493.35,791.54,11042.96,5863.81,2987.77,1136.19,61.0,61.0,52041.3,1.893,8,10/07/2020,,OCTOBER,2020
176,2020-10-07 09:00:00,14.19,7518.95,2134.95,467.14,270.31,472.61,4173.94,38341.11,11288.95,1369.45,3452.04,808.2,11258.15,5979.22,3051.47,1133.65,66.9,66.9,52255.5,1.893,9,10/07/2020,,OCTOBER,2020
177,2020-10-07 10:00:00,14.94,5217.05,1610.06,327.23,143.64,278.73,2857.39,40136.41,11827.79,1450.64,3476.89,871.58,11883.23,6254.16,3261.14,1110.98,75.0,73.0,54603.9,1.893,10,10/07/2020,,OCTOBER,2020
178,2020-10-07 11:00:00,16.57,3997.25,1246.88,430.62,121.89,147.35,2050.51,42425.39,12519.77,1511.51,3563.21,933.73,12608.73,6645.8,3518.27,1124.37,81.0,80.1,54688.4,1.893,11,10/07/2020,,OCTOBER,2020
179,2020-10-07 12:00:00,18.34,3652.56,1299.4,664.89,186.49,86.09,1415.69,45268.27,13370.31,1607.08,3653.46,990.56,13504.58,7161.91,3791.32,1189.04,82.9,82.0,55507.8,1.893,12,10/07/2020,,OCTOBER,2020
180,2020-10-07 13:00:00,23.94,3242.81,1354.77,659.78,290.53,56.29,881.44,48323.68,14278.29,1687.36,3744.0,1048.1,14483.72,7770.2,4046.95,1265.07,86.0,86.0,55896.2,1.893,13,10/07/2020,,OCTOBER,2020
181,2020-10-07 14:00:00,30.83,2679.89,975.51,569.62,256.8,46.17,831.79,51501.47,15219.59,1780.8,3868.55,1099.25,15542.75,8334.19,4305.65,1350.71,88.0,87.1,57087.4,1.893,14,10/07/2020,,OCTOBER,2020
182,2020-10-07 15:00:00,37.82,2085.31,562.6,443.49,278.58,73.58,727.06,54178.15,15975.77,1854.26,3944.46,1144.86,16497.26,8832.91,4508.81,1419.81,91.0,88.0,58779.3,1.893,15,10/07/2020,,OCTOBER,2020
183,2020-10-07 16:00:00,52.76,1791.57,410.17,460.63,271.19,112.04,537.54,55960.7,16508.86,1914.45,3976.91,1176.03,17227.87,9080.94,4607.57,1468.07,90.0,87.1,58859.8,1.893,16,10/07/2020,,OCTOBER,2020
184,2020-10-07 17:00:00,61.28,1914.28,383.98,572.17,223.46,129.83,604.84,56713.26,16702.14,1951.56,4005.3,1196.5,17560.94,9182.28,4607.09,1507.45,91.9,86.0,58749.0,1.893,17,10/07/2020,,OCTOBER,2020
185,2020-10-07 18:00:00,38.59,2564.06,387.14,852.28,221.04,180.07,923.53,56361.07,16536.65,1945.67,3983.71,1171.67,17431.07,9243.04,4519.26,1530.01,90.0,84.9,58827.2,1.893,18,10/07/2020,,OCTOBER,2020
186,2020-10-07 19:00:00,29.95,3509.84,579.83,731.39,365.8,247.05,1585.77,54196.5,15858.88,1854.37,3937.52,1096.31,16643.91,8905.9,4349.4,1550.21,82.9,80.1,57068.5,1.893,19,10/07/2020,,OCTOBER,2020
187,2020-10-07 20:00:00,24.26,5945.29,1392.38,462.71,666.38,451.67,2972.15,52520.46,15601.17,1818.78,3864.06,1062.14,15870.66,8541.13,4223.53,1538.98,81.0,77.0,56535.0,1.893,20,10/07/2020,,OCTOBER,2020
188,2020-10-07 21:00:00,18.34,9468.71,2418.31,465.44,838.78,621.7,5124.48,50504.39,15091.27,1780.73,3763.96,1039.54,15052.18,8125.76,4106.31,1544.65,81.0,77.0,56488.7,1.893,21,10/07/2020,,OCTOBER,2020
189,2020-10-07 22:00:00,16.14,11126.33,2552.83,341.54,1178.03,682.23,6371.7,47797.74,14474.88,1689.18,3615.0,973.44,14062.62,7536.08,3910.79,1535.75,75.9,78.1,57259.3,1.893,22,10/07/2020,,OCTOBER,2020
190,2020-10-07 23:00:00,14.42,12162.03,2580.77,148.13,1137.49,745.52,7550.12,44763.31,13765.12,1536.04,3527.82,898.6,12950.12,6928.8,3686.95,1469.86,68.0,78.1,56447.5,1.893,23,10/07/2020,,OCTOBER,2020
191,2020-10-08 00:00:00,13.6,13150.45,2564.73,101.73,894.96,830.84,8758.19,41381.1,12970.08,1379.63,3468.74,825.49,11746.76,6194.44,3409.82,1386.15,68.0,75.0,53746.8,1.893,24,10/07/2020,,OCTOBER,2020
192,2020-10-08 01:00:00,12.93,13703.94,2537.43,107.24,631.4,892.58,9535.29,38725.63,12288.32,1271.94,3468.39,774.8,10837.83,5626.39,3174.67,1283.29,69.1,75.0,50977.0,2.032,1,10/08/2020,,OCTOBER,2020
193,2020-10-08 02:00:00,11.0,13707.99,2523.36,155.97,396.2,825.98,9806.48,36792.3,11789.52,1235.87,3481.47,741.41,10121.97,5226.42,3002.31,1193.34,68.0,75.0,50723.7,2.032,2,10/08/2020,,OCTOBER,2020
194,2020-10-08 03:00:00,10.18,13652.29,2532.24,262.3,311.24,725.93,9820.58,35525.29,11449.17,1205.16,3551.21,717.73,9637.96,4978.78,2875.02,1110.27,62.1,75.0,49997.0,2.032,3,10/08/2020,,OCTOBER,2020
195,2020-10-08 04:00:00,9.55,13372.22,2518.98,392.2,388.15,665.72,9407.17,34770.96,11290.93,1189.56,3587.93,707.81,9317.39,4837.29,2804.01,1036.04,62.1,73.0,49098.3,2.032,4,10/08/2020,,OCTOBER,2020
196,2020-10-08 05:00:00,11.23,11927.46,2508.98,466.76,400.42,542.12,8009.18,34531.06,11339.3,1188.84,3491.05,701.99,9208.2,4826.47,2785.62,989.59,63.0,73.0,48422.8,2.032,5,10/08/2020,,OCTOBER,2020
197,2020-10-08 06:00:00,13.01,10560.72,2482.54,520.28,378.29,377.59,6802.02,35522.68,11693.3,1252.3,3545.78,722.3,9510.62,4997.17,2866.54,934.67,61.0,75.0,50789.8,2.032,6,10/08/2020,,OCTOBER,2020
198,2020-10-08 07:00:00,15.82,9305.25,2480.72,570.75,300.89,223.79,5729.1,37807.76,12312.3,1402.19,3591.42,785.68,10317.65,5382.27,3046.17,970.09,61.0,75.0,50937.9,2.032,7,10/08/2020,,OCTOBER,2020
199,2020-10-08 08:00:00,14.58,8560.06,2519.49,595.21,302.91,131.13,5011.32,39221.55,12597.11,1473.79,3606.55,811.98,10857.29,5695.71,3151.67,1027.45,59.0,73.9,50871.9,2.032,8,10/08/2020,,OCTOBER,2020
200,2020-10-08 09:00:00,15.64,7452.05,2477.47,522.89,289.5,88.96,4073.23,39862.67,12781.97,1495.23,3551.26,829.23,11071.18,5826.15,3244.16,1063.49,64.9,75.9,51120.0,2.032,9,10/08/2020,,OCTOBER,2020
201,2020-10-08 10:00:00,16.96,4903.98,2011.91,541.84,157.87,43.42,2148.94,41340.18,13143.45,1541.63,3524.52,886.02,11545.28,6125.04,3451.69,1122.54,73.0,77.0,52580.5,2.032,10,10/08/2020,,OCTOBER,2020
202,2020-10-08 11:00:00,18.85,4062.08,1657.87,920.99,246.16,11.45,1225.61,43538.98,13664.25,1594.21,3578.24,944.15,12313.29,6550.33,3726.19,1168.34,77.0,79.0,53325.0,2.032,11,10/08/2020,,OCTOBER,2020
203,2020-10-08 12:00:00,21.89,4354.77,1644.14,1119.65,370.44,17.18,1203.36,46135.84,14234.06,1636.19,3729.2,1001.83,13225.22,7064.17,4045.45,1199.72,81.0,79.0,54034.5,2.032,12,10/08/2020,,OCTOBER,2020
204,2020-10-08 13:00:00,24.63,5496.39,1932.55,1170.57,371.9,18.84,2002.53,48770.21,14694.08,1693.91,3851.85,1058.84,14285.59,7639.27,4321.89,1224.78,84.9,80.1,55891.2,2.032,13,10/08/2020,,OCTOBER,2020
205,2020-10-08 14:00:00,29.43,6622.5,2385.71,1367.93,406.56,40.18,2422.12,51520.45,15221.48,1753.03,3882.66,1124.14,15365.91,8235.79,4586.25,1351.19,90.0,82.9,56342.3,2.032,14,10/08/2020,,OCTOBER,2020
206,2020-10-08 15:00:00,35.88,7105.68,2399.69,1669.08,426.15,62.97,2547.79,53602.6,15477.56,1810.83,3909.2,1177.74,16307.88,8694.29,4786.33,1438.78,93.0,82.0,58285.2,2.032,15,10/08/2020,,OCTOBER,2020
207,2020-10-08 16:00:00,43.93,6990.13,2427.53,1802.58,423.24,78.1,2258.68,54783.2,15458.02,1874.36,3953.03,1212.67,16990.06,8901.8,4899.21,1494.05,91.9,81.0,59234.9,2.032,16,10/08/2020,,OCTOBER,2020
208,2020-10-08 17:00:00,43.91,6988.32,2446.21,1913.6,559.19,103.17,1966.15,55222.87,15264.37,1895.56,3979.17,1229.96,17460.98,8972.71,4886.85,1533.28,91.0,81.0,59487.1,2.032,17,10/08/2020,,OCTOBER,2020
209,2020-10-08 18:00:00,30.21,7312.8,2453.0,2048.4,635.79,108.79,2066.82,54681.06,14986.54,1892.35,3935.51,1198.42,17380.21,8989.33,4726.76,1571.94,91.0,80.1,58951.0,2.032,18,10/08/2020,,OCTOBER,2020
210,2020-10-08 19:00:00,27.36,7884.5,2440.71,1928.85,581.55,134.61,2798.78,53202.86,14748.22,1883.94,3838.6,1109.94,16661.33,8846.92,4513.3,1600.61,84.0,79.0,57119.4,2.032,19,10/08/2020,,OCTOBER,2020
211,2020-10-08 20:00:00,23.5,8776.71,2419.66,1536.8,462.04,180.84,4177.37,52466.31,14836.94,1882.92,3782.73,1057.5,16245.54,8699.55,4394.09,1567.04,80.1,77.0,56187.2,2.032,20,10/08/2020,,OCTOBER,2020
212,2020-10-08 21:00:00,19.66,10533.4,2484.16,1272.86,559.81,272.15,5944.42,51339.7,14630.88,1874.55,3709.2,1019.81,15759.41,8501.16,4290.45,1554.23,75.9,77.0,56086.6,2.032,21,10/08/2020,,OCTOBER,2020
